InvoiceID,InvoiceTypeCode,InvoiceIssueDateTime,InvoicePaymentDueDate,InvoiceLineSpec (Y/N),InvoiceSellerAssignedID,InvoiceBuyerPO,SellerSelect,SellerCompanyID,SellerCountry,SellerIBANID,SellerPaymentRef,SellerDeliveryInfo,SellerNotes,BuyerSelect,BuyerCompanyID,BuyerCountry,AmountTotal,AmountCurrency,AmountVAT,ConfirmedByBuyer,ConfirmedByBank,ConfirmedPaymentDate,CalcVATPeriod,CalcProductionInput
INV004138,380,2021-07-09 16:34:01,2021-08-08 16:34:01,N,Company_002,PO-Company_011-04138,Y,2,France,DE547886702,REF-04138,Main warehouse,,Y,11,France,21131.12,EUR,3521.85,Y,N,2021-08-04 16:34:01,2021-Q3,3
INV004139,380,2022-11-03 00:25:31,2022-12-03 00:25:31,N,Company_017,PO-Company_050-04139,Y,17,France,DE3946549317,REF-04139,Main warehouse,,Y,50,Luxembourg,8539.32,EUR,1423.22,Y,N,2022-12-01 00:25:31,2022-Q4,2
INV004140,380,2020-02-10 22:46:12,2020-03-11 22:46:12,N,Company_021,PO-Company_016-04140,Y,21,Luxembourg,DE3538236621,REF-04140,Main warehouse,,Y,16,France,28455.83,EUR,4742.64,N,Y,2020-03-11 22:46:12,2020-Q1,3
INV004141,380,2022-11-19 22:35:36,2022-12-19 22:35:36,N,Company_009,PO-Company_040-04141,Y,9,Luxembourg,DE172580999,REF-04141,Main warehouse,,Y,40,Luxembourg,4320.67,EUR,720.11,Y,Y,2022-12-19 22:35:36,2022-Q4,3
INV004142,380,2021-10-18 11:02:47,2021-11-17 11:02:47,N,Company_007,PO-Company_014-04142,Y,7,Luxembourg,DE175145447,REF-04142,Main warehouse,,Y,14,Luxembourg,6143.29,EUR,1023.88,Y,N,2021-11-12 11:02:47,2021-Q4,2
INV004143,380,2023-06-04 03:35:26,2023-07-04 03:35:26,N,Company_046,PO-CUST-04143,Y,46,Luxembourg,DE6774767146,REF-04143,Main warehouse,,Y,,,80930.83,EUR,13488.47,Y,N,2023-07-03 03:35:26,2023-Q2,3
INV004144,380,2020-10-05 06:30:42,2020-11-04 06:30:42,N,Company_033,PO-Company_014-04144,Y,33,Luxembourg,DE6259052233,REF-04144,Main warehouse,,Y,14,France,12807.44,EUR,2134.57,N,N,2020-11-03 06:30:42,2020-Q4,2
INV004145,380,2023-02-06 18:08:59,2023-03-08 18:08:59,N,Company_016,PO-Company_048-04145,Y,16,France,DE1601935016,REF-04145,Main warehouse,,Y,48,Luxembourg,53036.86,EUR,8839.48,N,Y,2023-03-07 18:08:59,2023-Q1,2
INV004146,380,2024-06-28 21:58:09,2024-07-28 21:58:09,N,Company_003,PO-Company_007-04146,Y,3,Luxembourg,DE755576803,REF-04146,Main warehouse,,Y,7,Luxembourg,38006.53,EUR,6334.42,Y,N,2024-07-26 21:58:09,2024-Q2,3
INV004147,380,2024-07-11 13:55:43,2024-08-10 13:55:43,N,Company_025,PO-Company_004-04147,Y,25,France,DE1255748625,REF-04147,Main warehouse,,Y,4,France,68894.21,EUR,11482.37,Y,N,2024-08-08 13:55:43,2024-Q3,3
INV004148,380,2021-04-14 22:45:24,2021-05-14 22:45:24,N,Company_039,PO-CUST-04148,Y,39,France,DE8554124239,REF-04148,Main warehouse,,Y,,,21381.31,EUR,3563.55,N,Y,2021-05-10 22:45:24,2021-Q2,2
INV004149,380,2024-08-13 19:39:02,2024-09-12 19:39:02,N,Company_001,PO-Company_048-04149,Y,1,France,DE868682611,REF-04149,Main warehouse,,Y,48,Luxembourg,12061.37,EUR,2010.23,N,Y,2024-09-09 19:39:02,2024-Q3,3
INV004150,380,2022-11-14 01:21:32,2022-12-14 01:21:32,N,Company_007,PO-Company_015-04150,Y,7,France,DE362214227,REF-04150,Main warehouse,,Y,15,Luxembourg,53724.98,EUR,8954.16,Y,Y,2022-12-11 01:21:32,2022-Q4,2
INV004151,380,2022-08-23 02:28:12,2022-09-22 02:28:12,N,Company_002,PO-Company_011-04151,Y,2,France,DE990034362,REF-04151,Main warehouse,,Y,11,Luxembourg,9901.19,EUR,1650.2,N,Y,2022-09-21 02:28:12,2022-Q3,3
INV004152,380,2022-05-03 22:19:35,2022-06-02 22:19:35,N,Company_048,PO-Company_004-04152,Y,48,Luxembourg,DE3413606248,REF-04152,Main warehouse,,Y,4,Luxembourg,48645.22,EUR,8107.54,N,N,2022-05-30 22:19:35,2022-Q2,2
INV004153,380,2023-10-25 04:52:02,2023-11-24 04:52:02,N,Company_042,PO-Company_008-04153,Y,42,France,DE9294366642,REF-04153,Main warehouse,,Y,8,Luxembourg,8960.45,EUR,1493.41,N,N,2023-11-23 04:52:02,2023-Q4,1
INV004154,380,2022-05-13 11:02:04,2022-06-12 11:02:04,N,Company_024,PO-Company_031-04154,Y,24,France,DE3259832224,REF-04154,Main warehouse,,Y,31,France,55661.17,EUR,9276.86,N,Y,2022-06-11 11:02:04,2022-Q2,2
INV004155,380,2023-06-05 09:46:16,2023-07-05 09:46:16,N,Company_039,PO-CUST-04155,Y,39,France,DE2458040339,REF-04155,Main warehouse,,Y,,,31956.9,EUR,5326.15,N,N,2023-07-03 09:46:16,2023-Q2,2
INV004156,380,2022-12-31 13:11:24,2023-01-30 13:11:24,N,Company_034,PO-Company_002-04156,Y,34,France,DE6134454934,REF-04156,Main warehouse,,Y,2,Luxembourg,19193.02,EUR,3198.84,N,Y,2023-01-26 13:11:24,2022-Q4,1
INV004157,380,2023-07-12 18:29:20,2023-08-11 18:29:20,N,Company_038,PO-Company_031-04157,Y,38,Luxembourg,DE2941913438,REF-04157,Main warehouse,,Y,31,Luxembourg,31166.69,EUR,5194.45,Y,Y,2023-08-07 18:29:20,2023-Q3,1
INV004158,380,2022-09-09 16:23:23,2022-10-09 16:23:23,N,Company_016,PO-CUST-04158,Y,16,Luxembourg,DE4948431116,REF-04158,Main warehouse,,Y,,,9332.46,EUR,1555.41,Y,Y,2022-10-09 16:23:23,2022-Q3,2
INV004159,380,2025-04-28 00:25:06,2025-05-28 00:25:06,N,Company_033,PO-Company_049-04159,Y,33,Luxembourg,DE2624134433,REF-04159,Main warehouse,,Y,49,France,47602.08,EUR,7933.68,Y,Y,2025-05-25 00:25:06,2025-Q2,2
INV004160,380,2024-02-02 14:38:05,2024-03-03 14:38:05,N,Company_020,PO-Company_006-04160,Y,20,France,DE2344971120,REF-04160,Main warehouse,,Y,6,France,2722.21,EUR,453.7,N,Y,2024-02-28 14:38:05,2024-Q1,2
INV004161,380,2022-07-03 18:18:52,2022-08-02 18:18:52,N,Company_005,PO-CUST-04161,Y,5,Luxembourg,DE711384205,REF-04161,Main warehouse,,Y,,,2374.15,EUR,395.69,Y,Y,2022-08-02 18:18:52,2022-Q3,2
INV004162,380,2023-07-08 13:54:03,2023-08-07 13:54:03,N,Company_030,PO-Company_028-04162,Y,30,France,DE6591548230,REF-04162,Main warehouse,,Y,28,France,6712.19,EUR,1118.7,Y,N,2023-08-07 13:54:03,2023-Q3,1
INV004163,380,2022-03-01 08:07:53,2022-03-31 08:07:53,N,Company_008,PO-Company_005-04163,Y,8,France,DE328920728,REF-04163,Main warehouse,,Y,5,France,85090.25,EUR,14181.71,N,N,2022-03-29 08:07:53,2022-Q1,2
INV004164,380,2023-04-09 23:48:13,2023-05-09 23:48:13,N,Company_025,PO-Company_039-04164,Y,25,Luxembourg,DE7072303825,REF-04164,Main warehouse,,Y,39,Luxembourg,76736.2,EUR,12789.37,Y,N,2023-05-05 23:48:13,2023-Q2,3
INV004165,380,2024-12-11 17:02:55,2025-01-10 17:02:55,N,Company_008,PO-Company_005-04165,Y,8,France,DE550748668,REF-04165,Main warehouse,,Y,5,France,10350.06,EUR,1725.01,Y,Y,2025-01-05 17:02:55,2024-Q4,2
INV004166,380,2021-10-03 03:26:30,2021-11-02 03:26:30,N,Company_008,PO-Company_048-04166,Y,8,France,DE893343238,REF-04166,Main warehouse,,Y,48,Luxembourg,9005.32,EUR,1500.89,Y,Y,2021-11-01 03:26:30,2021-Q4,2
INV004167,380,2020-04-25 15:33:59,2020-05-25 15:33:59,N,Company_006,PO-CUST-04167,Y,6,Luxembourg,DE187268296,REF-04167,Main warehouse,,Y,,,49671.98,EUR,8278.66,N,N,2020-05-25 15:33:59,2020-Q2,2
INV004168,380,2020-08-01 03:39:35,2020-08-31 03:39:35,N,Company_036,PO-Company_008-04168,Y,36,Luxembourg,DE1396761736,REF-04168,Main warehouse,,Y,8,Luxembourg,25580.99,EUR,4263.5,Y,N,2020-08-29 03:39:35,2020-Q3,3
INV004169,380,2020-07-03 02:51:55,2020-08-02 02:51:55,N,Company_031,PO-Company_003-04169,Y,31,Luxembourg,DE4965683031,REF-04169,Main warehouse,,Y,3,France,17531.26,EUR,2921.88,N,N,2020-07-30 02:51:55,2020-Q3,1
INV004170,380,2020-10-16 12:58:16,2020-11-15 12:58:16,N,Company_034,PO-Company_016-04170,Y,34,Luxembourg,DE7540936334,REF-04170,Main warehouse,,Y,16,Luxembourg,59597.23,EUR,9932.87,N,N,2020-11-11 12:58:16,2020-Q4,1
INV004171,380,2023-09-22 02:25:36,2023-10-22 02:25:36,N,Company_026,PO-Company_023-04171,Y,26,France,DE9273232926,REF-04171,Main warehouse,,Y,23,France,1522.99,EUR,253.83,N,Y,2023-10-21 02:25:36,2023-Q3,1
INV004172,380,2021-06-24 16:13:17,2021-07-24 16:13:17,N,Company_030,PO-CUST-04172,Y,30,Luxembourg,DE1807773930,REF-04172,Main warehouse,,Y,,,22456.55,EUR,3742.76,Y,N,2021-07-22 16:13:17,2021-Q2,1
INV004173,380,2023-06-15 19:24:50,2023-07-15 19:24:50,N,Company_018,PO-Company_050-04173,Y,18,France,DE2875507718,REF-04173,Main warehouse,,Y,50,France,20069.0,EUR,3344.83,Y,Y,2023-07-11 19:24:50,2023-Q2,1
INV004174,380,2020-11-15 09:24:35,2020-12-15 09:24:35,N,Company_004,PO-Company_040-04174,Y,4,Luxembourg,DE734413854,REF-04174,Main warehouse,,Y,40,France,47500.6,EUR,7916.77,Y,N,2020-12-10 09:24:35,2020-Q4,3
INV004175,380,2024-05-17 03:07:02,2024-06-16 03:07:02,N,Company_003,PO-Company_039-04175,Y,3,Luxembourg,DE239220683,REF-04175,Main warehouse,,Y,39,France,5279.29,EUR,879.88,Y,N,2024-06-13 03:07:02,2024-Q2,3
INV004176,380,2021-05-02 01:26:26,2021-06-01 01:26:26,N,Company_048,PO-CUST-04176,Y,48,Luxembourg,DE3475286748,REF-04176,Main warehouse,,Y,,,31822.75,EUR,5303.79,Y,N,2021-06-01 01:26:26,2021-Q2,2
INV004177,380,2021-03-28 23:48:37,2021-04-27 23:48:37,N,Company_007,PO-Company_040-04177,Y,7,France,DE688393527,REF-04177,Main warehouse,,Y,40,Luxembourg,6848.71,EUR,1141.45,Y,N,2021-04-25 23:48:37,2021-Q1,2
INV004178,380,2020-12-11 23:13:32,2021-01-10 23:13:32,N,Company_018,PO-Company_014-04178,Y,18,Luxembourg,DE9211403118,REF-04178,Main warehouse,,Y,14,France,6763.87,EUR,1127.31,N,Y,2021-01-09 23:13:32,2020-Q4,1
INV004179,380,2023-03-29 11:05:18,2023-04-28 11:05:18,N,Company_025,PO-Company_004-04179,Y,25,France,DE2619772025,REF-04179,Main warehouse,,Y,4,Luxembourg,26447.9,EUR,4407.98,N,Y,2023-04-28 11:05:18,2023-Q1,3
INV004180,380,2021-09-02 20:23:20,2021-10-02 20:23:20,N,Company_038,PO-Company_031-04180,Y,38,France,DE5787575638,REF-04180,Main warehouse,,Y,31,France,6059.28,EUR,1009.88,N,N,2021-09-27 20:23:20,2021-Q3,1
INV004181,380,2020-02-04 23:32:07,2020-03-05 23:32:07,N,Company_015,PO-Company_031-04181,Y,15,France,DE6589898115,REF-04181,Main warehouse,,Y,31,Luxembourg,29775.72,EUR,4962.62,N,Y,2020-03-05 23:32:07,2020-Q1,2
INV004182,380,2024-02-29 16:57:16,2024-03-30 16:57:16,N,Company_030,PO-CUST-04182,Y,30,Luxembourg,DE6139501430,REF-04182,Main warehouse,,Y,,,45007.7,EUR,7501.28,Y,N,2024-03-28 16:57:16,2024-Q1,1
INV004183,380,2020-09-29 13:42:49,2020-10-29 13:42:49,N,Company_003,PO-Company_038-04183,Y,3,Luxembourg,DE599101973,REF-04183,Main warehouse,,Y,38,France,8322.58,EUR,1387.1,Y,Y,2020-10-29 13:42:49,2020-Q3,3
INV004184,380,2020-02-27 16:53:51,2020-03-28 16:53:51,N,Company_024,PO-CUST-04184,Y,24,France,DE5218910724,REF-04184,Main warehouse,,Y,,,74772.34,EUR,12462.06,Y,N,2020-03-25 16:53:51,2020-Q1,2
INV004185,380,2021-02-17 09:42:35,2021-03-19 09:42:35,N,Company_042,PO-CUST-04185,Y,42,France,DE3382502942,REF-04185,Main warehouse,,Y,,,29577.85,EUR,4929.64,Y,N,2021-03-17 09:42:35,2021-Q1,1
INV004186,380,2022-09-13 07:00:28,2022-10-13 07:00:28,N,Company_009,PO-Company_040-04186,Y,9,France,DE296431199,REF-04186,Main warehouse,,Y,40,Luxembourg,3860.63,EUR,643.44,Y,N,2022-10-08 07:00:28,2022-Q3,3
INV004187,380,2020-01-09 08:02:43,2020-02-08 08:02:43,N,Company_032,PO-Company_019-04187,Y,32,Luxembourg,DE7886199432,REF-04187,Main warehouse,,Y,19,Luxembourg,12532.93,EUR,2088.82,N,Y,2020-02-06 08:02:43,2020-Q1,2
INV004188,380,2020-05-17 15:59:03,2020-06-16 15:59:03,N,Company_001,PO-Company_048-04188,Y,1,France,DE104455481,REF-04188,Main warehouse,,Y,48,France,20327.32,EUR,3387.89,N,N,2020-06-13 15:59:03,2020-Q2,3
INV004189,380,2021-05-05 00:28:34,2021-06-04 00:28:34,N,Company_040,PO-Company_035-04189,Y,40,France,DE7272603440,REF-04189,Main warehouse,,Y,35,France,42128.53,EUR,7021.42,Y,Y,2021-06-02 00:28:34,2021-Q2,3
INV004190,380,2022-01-31 09:35:56,2022-03-02 09:35:56,N,Company_043,PO-Company_032-04190,Y,43,Luxembourg,DE2106349543,REF-04190,Main warehouse,,Y,32,Luxembourg,67157.4,EUR,11192.9,N,N,2022-02-28 09:35:56,2022-Q1,1
INV004191,380,2023-05-25 15:01:23,2023-06-24 15:01:23,N,Company_049,PO-Company_027-04191,Y,49,Luxembourg,DE5071876549,REF-04191,Main warehouse,,Y,27,Luxembourg,14377.74,EUR,2396.29,N,Y,2023-06-23 15:01:23,2023-Q2,2
INV004192,380,2023-02-27 22:40:33,2023-03-29 22:40:33,N,Company_019,PO-Company_030-04192,Y,19,France,DE4671274819,REF-04192,Main warehouse,,Y,30,France,50993.95,EUR,8498.99,Y,N,2023-03-25 22:40:33,2023-Q1,3
INV004193,380,2021-10-18 06:40:53,2021-11-17 06:40:53,N,Company_043,PO-Company_032-04193,Y,43,Luxembourg,DE3695470543,REF-04193,Main warehouse,,Y,32,France,15092.83,EUR,2515.47,Y,Y,2021-11-12 06:40:53,2021-Q4,1
INV004194,380,2023-04-12 16:01:55,2023-05-12 16:01:55,N,Company_029,PO-Company_044-04194,Y,29,Luxembourg,DE2737201029,REF-04194,Main warehouse,,Y,44,France,69333.42,EUR,11555.57,Y,N,2023-05-09 16:01:55,2023-Q2,1
INV004195,380,2022-07-25 13:48:26,2022-08-24 13:48:26,N,Company_019,PO-Company_024-04195,Y,19,Luxembourg,DE2840131919,REF-04195,Main warehouse,,Y,24,Luxembourg,7798.6,EUR,1299.77,Y,N,2022-08-23 13:48:26,2022-Q3,3
INV004196,380,2024-01-26 16:04:24,2024-02-25 16:04:24,N,Company_033,PO-CUST-04196,Y,33,France,DE3470991733,REF-04196,Main warehouse,,Y,,,9937.64,EUR,1656.27,N,N,2024-02-20 16:04:24,2024-Q1,2
INV004197,380,2023-12-14 08:52:51,2024-01-13 08:52:51,N,Company_010,PO-Company_006-04197,Y,10,France,DE5924182510,REF-04197,Main warehouse,,Y,6,France,50691.68,EUR,8448.61,Y,N,2024-01-10 08:52:51,2023-Q4,1
INV004198,380,2022-11-08 16:52:01,2022-12-08 16:52:01,N,Company_010,PO-Company_008-04198,Y,10,Luxembourg,DE1241634910,REF-04198,Main warehouse,,Y,8,Luxembourg,63568.01,EUR,10594.67,N,N,2022-12-08 16:52:01,2022-Q4,1
INV004199,380,2024-03-02 16:15:46,2024-04-01 16:15:46,N,Company_048,PO-Company_039-04199,Y,48,France,DE3286360348,REF-04199,Main warehouse,,Y,39,France,57514.24,EUR,9585.71,Y,Y,2024-03-30 16:15:46,2024-Q1,2
INV004200,380,2021-11-08 04:24:42,2021-12-08 04:24:42,N,Company_006,PO-Company_031-04200,Y,6,Luxembourg,DE701029946,REF-04200,Main warehouse,,Y,31,Luxembourg,17930.11,EUR,2988.35,Y,Y,2021-12-08 04:24:42,2021-Q4,2
INV004201,380,2020-08-09 10:39:50,2020-09-08 10:39:50,N,Company_046,PO-Company_008-04201,Y,46,Luxembourg,DE5459042146,REF-04201,Main warehouse,,Y,8,Luxembourg,67391.84,EUR,11231.97,Y,N,2020-09-04 10:39:50,2020-Q3,3
INV004202,380,2023-05-11 10:36:54,2023-06-10 10:36:54,N,Company_028,PO-CUST-04202,Y,28,France,DE4651330328,REF-04202,Main warehouse,,Y,,,7915.96,EUR,1319.33,Y,N,2023-06-09 10:36:54,2023-Q2,2
INV004203,380,2023-04-06 18:14:01,2023-05-06 18:14:01,N,Company_003,PO-Company_042-04203,Y,3,France,DE294344193,REF-04203,Main warehouse,,Y,42,Luxembourg,3397.58,EUR,566.26,Y,N,2023-05-02 18:14:01,2023-Q2,3
INV004204,380,2021-08-15 13:37:23,2021-09-14 13:37:23,N,Company_009,PO-Company_046-04204,Y,9,Luxembourg,DE667403819,REF-04204,Main warehouse,,Y,46,Luxembourg,43631.02,EUR,7271.84,Y,Y,2021-09-12 13:37:23,2021-Q3,3
INV004205,380,2021-04-16 00:42:53,2021-05-16 00:42:53,N,Company_028,PO-Company_017-04205,Y,28,France,DE1006091428,REF-04205,Main warehouse,,Y,17,Luxembourg,12705.18,EUR,2117.53,Y,N,2021-05-16 00:42:53,2021-Q2,2
INV004206,380,2022-11-19 08:13:10,2022-12-19 08:13:10,N,Company_033,PO-Company_044-04206,Y,33,Luxembourg,DE7439020233,REF-04206,Main warehouse,,Y,44,France,24620.88,EUR,4103.48,Y,Y,2022-12-16 08:13:10,2022-Q4,2
INV004207,380,2025-04-03 12:54:34,2025-05-03 12:54:34,N,Company_043,PO-Company_016-04207,Y,43,Luxembourg,DE7684557943,REF-04207,Main warehouse,,Y,16,Luxembourg,3119.98,EUR,520.0,N,N,2025-04-29 12:54:34,2025-Q2,1
INV004208,380,2023-10-11 18:58:44,2023-11-10 18:58:44,N,Company_035,PO-CUST-04208,Y,35,Luxembourg,DE1657040635,REF-04208,Main warehouse,,Y,,,46781.53,EUR,7796.92,N,Y,2023-11-09 18:58:44,2023-Q4,3
INV004209,380,2024-04-17 10:59:51,2024-05-17 10:59:51,N,Company_005,PO-Company_004-04209,Y,5,Luxembourg,DE557229255,REF-04209,Main warehouse,,Y,4,Luxembourg,66750.79,EUR,11125.13,N,N,2024-05-13 10:59:51,2024-Q2,2
INV004210,380,2020-07-18 15:34:47,2020-08-17 15:34:47,N,Company_036,PO-Company_018-04210,Y,36,Luxembourg,DE1858177336,REF-04210,Main warehouse,,Y,18,France,26479.56,EUR,4413.26,N,N,2020-08-16 15:34:47,2020-Q3,3
INV004211,380,2023-04-06 14:42:54,2023-05-06 14:42:54,N,Company_028,PO-Company_011-04211,Y,28,Luxembourg,DE9256258828,REF-04211,Main warehouse,,Y,11,Luxembourg,32260.04,EUR,5376.67,N,N,2023-05-02 14:42:54,2023-Q2,2
INV004212,380,2023-11-19 23:01:10,2023-12-19 23:01:10,N,Company_002,PO-Company_011-04212,Y,2,Luxembourg,DE392074922,REF-04212,Main warehouse,,Y,11,Luxembourg,100459.07,EUR,16743.18,N,Y,2023-12-14 23:01:10,2023-Q4,3
INV004213,380,2020-04-15 02:48:07,2020-05-15 02:48:07,N,Company_027,PO-Company_040-04213,Y,27,France,DE7623480027,REF-04213,Main warehouse,,Y,40,France,17545.66,EUR,2924.28,Y,Y,2020-05-11 02:48:07,2020-Q2,2
INV004214,380,2024-05-23 07:30:49,2024-06-22 07:30:49,N,Company_048,PO-Company_016-04214,Y,48,France,DE4351869248,REF-04214,Main warehouse,,Y,16,Luxembourg,19323.1,EUR,3220.52,Y,N,2024-06-22 07:30:49,2024-Q2,2
INV004215,380,2024-12-22 21:44:54,2025-01-21 21:44:54,N,Company_006,PO-CUST-04215,Y,6,France,DE643796376,REF-04215,Main warehouse,,Y,,,26499.26,EUR,4416.54,Y,Y,2025-01-17 21:44:54,2024-Q4,2
INV004216,380,2021-09-02 15:07:49,2021-10-02 15:07:49,N,Company_002,PO-Company_024-04216,Y,2,France,DE802146562,REF-04216,Main warehouse,,Y,24,France,53765.23,EUR,8960.87,Y,Y,2021-10-01 15:07:49,2021-Q3,3
INV004217,380,2022-09-09 07:48:28,2022-10-09 07:48:28,N,Company_023,PO-Company_035-04217,Y,23,Luxembourg,DE4601048123,REF-04217,Main warehouse,,Y,35,Luxembourg,5111.8,EUR,851.97,Y,N,2022-10-06 07:48:28,2022-Q3,3
INV004218,380,2024-10-04 04:22:24,2024-11-03 04:22:24,N,Company_039,PO-Company_014-04218,Y,39,France,DE2024061939,REF-04218,Main warehouse,,Y,14,Luxembourg,13956.76,EUR,2326.13,Y,N,2024-11-02 04:22:24,2024-Q4,2
INV004219,380,2021-11-19 04:27:12,2021-12-19 04:27:12,N,Company_016,PO-Company_048-04219,Y,16,France,DE5859987916,REF-04219,Main warehouse,,Y,48,Luxembourg,61933.86,EUR,10322.31,N,Y,2021-12-19 04:27:12,2021-Q4,2
INV004220,380,2022-02-10 11:04:58,2022-03-12 11:04:58,N,Company_031,PO-Company_014-04220,Y,31,France,DE1518594331,REF-04220,Main warehouse,,Y,14,Luxembourg,42967.75,EUR,7161.29,N,N,2022-03-11 11:04:58,2022-Q1,1
INV004221,380,2021-09-16 01:08:28,2021-10-16 01:08:28,N,Company_048,PO-Company_016-04221,Y,48,France,DE4418052648,REF-04221,Main warehouse,,Y,16,Luxembourg,43109.03,EUR,7184.84,Y,N,2021-10-16 01:08:28,2021-Q3,2
INV004222,380,2023-10-26 13:35:59,2023-11-25 13:35:59,N,Company_030,PO-Company_003-04222,Y,30,Luxembourg,DE9428685930,REF-04222,Main warehouse,,Y,3,France,48132.62,EUR,8022.1,Y,N,2023-11-22 13:35:59,2023-Q4,1
INV004223,380,2020-12-28 21:08:57,2021-01-27 21:08:57,N,Company_039,PO-CUST-04223,Y,39,Luxembourg,DE3772852739,REF-04223,Main warehouse,,Y,,,24072.28,EUR,4012.05,N,Y,2021-01-26 21:08:57,2020-Q4,2
INV004224,380,2021-11-24 11:12:01,2021-12-24 11:12:01,N,Company_050,PO-Company_024-04224,Y,50,Luxembourg,DE1821934050,REF-04224,Main warehouse,,Y,24,France,57635.66,EUR,9605.94,N,N,2021-12-23 11:12:01,2021-Q4,2
INV004225,380,2020-04-11 12:08:24,2020-05-11 12:08:24,N,Company_005,PO-Company_032-04225,Y,5,France,DE214830175,REF-04225,Main warehouse,,Y,32,France,17934.95,EUR,2989.16,Y,N,2020-05-08 12:08:24,2020-Q2,2
INV004226,380,2022-02-20 03:55:51,2022-03-22 03:55:51,N,Company_044,PO-Company_004-04226,Y,44,Luxembourg,DE9698745244,REF-04226,Main warehouse,,Y,4,France,16170.08,EUR,2695.01,N,Y,2022-03-17 03:55:51,2022-Q1,3
INV004227,380,2024-08-06 05:52:08,2024-09-05 05:52:08,N,Company_048,PO-Company_032-04227,Y,48,France,DE9139738048,REF-04227,Main warehouse,,Y,32,Luxembourg,8218.8,EUR,1369.8,N,Y,2024-09-05 05:52:08,2024-Q3,2
INV004228,380,2022-08-05 05:40:13,2022-09-04 05:40:13,N,Company_005,PO-Company_004-04228,Y,5,France,DE846019205,REF-04228,Main warehouse,,Y,4,Luxembourg,9031.49,EUR,1505.25,Y,N,2022-09-01 05:40:13,2022-Q3,2
INV004229,380,2022-11-25 17:10:00,2022-12-25 17:10:00,N,Company_025,PO-Company_039-04229,Y,25,Luxembourg,DE8891760925,REF-04229,Main warehouse,,Y,39,France,9704.7,EUR,1617.45,Y,N,2022-12-20 17:10:00,2022-Q4,3
INV004230,380,2024-02-04 11:06:32,2024-03-05 11:06:32,N,Company_043,PO-Company_016-04230,Y,43,France,DE9775766743,REF-04230,Main warehouse,,Y,16,Luxembourg,48501.41,EUR,8083.57,N,N,2024-03-01 11:06:32,2024-Q1,1
INV004231,380,2023-01-05 22:01:49,2023-02-04 22:01:49,N,Company_042,PO-Company_021-04231,Y,42,Luxembourg,DE7400156042,REF-04231,Main warehouse,,Y,21,Luxembourg,21955.79,EUR,3659.3,N,Y,2023-01-30 22:01:49,2023-Q1,1
INV004232,380,2022-03-20 08:19:08,2022-04-19 08:19:08,N,Company_029,PO-Company_014-04232,Y,29,France,DE1284429029,REF-04232,Main warehouse,,Y,14,Luxembourg,82898.83,EUR,13816.47,Y,Y,2022-04-19 08:19:08,2022-Q1,1
INV004233,380,2025-03-05 21:16:17,2025-04-04 21:16:17,N,Company_041,PO-CUST-04233,Y,41,France,DE3756637841,REF-04233,Main warehouse,,Y,,,47062.27,EUR,7843.71,Y,N,2025-03-31 21:16:17,2025-Q1,3
INV004234,380,2024-01-07 15:24:28,2024-02-06 15:24:28,N,Company_030,PO-Company_003-04234,Y,30,Luxembourg,DE8096831630,REF-04234,Main warehouse,,Y,3,France,711.6,EUR,118.6,Y,Y,2024-02-06 15:24:28,2024-Q1,1
INV004235,380,2021-01-07 12:55:10,2021-02-06 12:55:10,N,Company_005,PO-Company_039-04235,Y,5,Luxembourg,DE213915805,REF-04235,Main warehouse,,Y,39,France,70689.88,EUR,11781.65,Y,Y,2021-02-05 12:55:10,2021-Q1,2
INV004236,380,2025-03-02 05:24:11,2025-04-01 05:24:11,N,Company_047,PO-CUST-04236,Y,47,Luxembourg,DE2714952647,REF-04236,Main warehouse,,Y,,,51612.47,EUR,8602.08,N,N,2025-03-29 05:24:11,2025-Q1,1
INV004237,380,2023-02-05 06:56:11,2023-03-07 06:56:11,N,Company_025,PO-Company_016-04237,Y,25,France,DE4626080825,REF-04237,Main warehouse,,Y,16,Luxembourg,2423.29,EUR,403.88,N,Y,2023-03-05 06:56:11,2023-Q1,3
INV004238,380,2023-05-01 22:29:09,2023-05-31 22:29:09,N,Company_012,PO-Company_007-04238,Y,12,Luxembourg,DE3701566912,REF-04238,Main warehouse,,Y,7,Luxembourg,67642.09,EUR,11273.68,N,Y,2023-05-26 22:29:09,2023-Q2,1
INV004239,380,2021-11-24 14:09:02,2021-12-24 14:09:02,N,Company_022,PO-CUST-04239,Y,22,Luxembourg,DE3593969522,REF-04239,Main warehouse,,Y,,,1015.19,EUR,169.2,N,Y,2021-12-24 14:09:02,2021-Q4,1
INV004240,380,2024-01-27 03:09:58,2024-02-26 03:09:58,N,Company_017,PO-Company_050-04240,Y,17,France,DE4488212917,REF-04240,Main warehouse,,Y,50,Luxembourg,77310.54,EUR,12885.09,Y,N,2024-02-24 03:09:58,2024-Q1,2
INV004241,380,2023-07-10 14:37:18,2023-08-09 14:37:18,N,Company_041,PO-Company_009-04241,Y,41,Luxembourg,DE1192512941,REF-04241,Main warehouse,,Y,9,France,21755.23,EUR,3625.87,N,N,2023-08-04 14:37:18,2023-Q3,3
INV004242,380,2020-03-24 21:11:32,2020-04-23 21:11:32,N,Company_048,PO-CUST-04242,Y,48,France,DE8060651748,REF-04242,Main warehouse,,Y,,,71341.66,EUR,11890.28,N,Y,2020-04-23 21:11:32,2020-Q1,2
